Codigo,Descripcion,DAI,ISC,IVA,Nota_Referencia,Exento_IVA,Keywords_Sugeridas
4202.21.00.00.00,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Con la superficie exterior de cuero natural o cuero regenerado",0.0,0.0,0.0,,No,"maletas, mochilas, estuches, bolsos, portafolios"
4202.22.00.00.00,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Con la superficie exterior de hojas de plástico o materia textil",0.0,0.0,0.0,,No,"maletas, mochilas, estuches, bolsas, portafolios"
4202.29.00.00.00,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Los demás",0.0,0.0,0.0,,No,"maletas, mochilas, estuches, bolsas, portafolios"
4202.31.00.00.00,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Con la superficie exterior de cuero natural o cuero regenerado 212",0.0,0.0,0.0,,No,"maletas, mochilas, estuches, bolsos, portafolios"
4202.39.00.00.00,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Los demás",0.15,0.05,0.15,,No,"maletas, mochilas, estuches, bolsas, portafolios"
4202.91.00.00.10,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Mochilas escolares, que no contenga compartimiento 0 0 E para máquinas automáticas para tratamiento o procesamiento de datos, portátiles.",0.0,0.0,0.0,,Sí,"Maletas, mochilas, estuches, bolsas, portafolios"
4202.91.00.00.90,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Los demás",0.15,0.05,0.15,,No,"maletas, mochilas, estuches, bolsas, portafolios"
4202.92.00.00.10,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Mochilas escolares, que no contenga compartimiento 0 0 E para máquinas automáticas para tratamiento o procesamiento de datos, portátiles",0.0,0.0,0.0,,Sí,"Mochilas, maletas, estuches, bolsos, portafolios"
4202.92.00.00.90,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Los demás",0.15,0.05,0.15,,No,"maletas, mochilas, estuches, bolsas, portafolios"
4202.99.00.00.10,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Mochilas escolares, que no contenga compartimiento 0 0 E para máquinas automáticas para tratamiento o procesamiento de datos, portátiles",0.0,0.0,0.0,,Sí,"Mochilas, maletas, estuches, bolsos, portafolios"
4202.99.00.00.90,"BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO), CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CÁMARAS FOTOGRÁFICAS O CINEMATOGRÁFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS) AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO (CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTÍCULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERÍA Y CONTINENTES SIMILARES, DE CUERO NATURAL O REGENERADO, HOJAS DE PLÁSTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTÓN, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESAS MATERIAS O PAPEL > Otros",0.15,0.05,0.15,,No,"maletas, mochilas, estuches, bolsas, portafolios"
4203.10.10.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Especiales para la protección en el trabajo",0.1,0.0,0.15,,No,"Equipos de protección, ropa laboral, accesorios de seguridad, vestimenta industrial, prendas de trabajo."
4203.10.90.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Otras",0.15,0.0,0.15,,No,"Ropa de cuero, Accesorios de cuero, Complementos de vestir, Moda de cuero, Artículos de piel."
4203.21.10.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Para baseball y softball",0.1,0.0,0.15,,No,"ropa deportiva, accesorios de béisbol, equipamiento de softball, prendas de cuero, complementos deportivos"
4203.21.90.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Otros",0.1,0.0,0.15,,No,"Ropa de cuero, Accesorios de cuero, Complementos de vestir, Moda de cuero, Artículos de piel."
4203.29.10.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Especiales para la protección en el trabajo",0.1,0.0,0.15,,No,"Equipos de protección, ropa laboral, accesorios de seguridad, prendas de trabajo, vestimenta industrial."
4203.29.90.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Otros",0.15,0.0,0.15,,No,"Ropa de cuero, Accesorios de cuero, Complementos de vestir, Moda de cuero, Artículos de piel"
4203.30.00.00.10,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Para uso en medicina",0.15,0.0,0.0,,Sí,"Ropa médica, Accesorios de cuero, Vestimenta sanitaria, Equipos de protección, Artículos de salud"
4203.30.00.00.90,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Los demás",0.15,0.0,0.15,,No,"Ropa de cuero, Accesorios de cuero, Complementos de vestir, Moda de cuero, Artículos de piel."
4203.40.00.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE CUERO NATURAL O CUERO REGENERADO > Los demás complementos (accesorios) de vestir",0.15,0.0,0.15,,No,"accesorios de moda, complementos de vestir, artículos de cuero, moda en cuero, accesorios de cuero"
4205.00.10.00.00,LAS DEMÁS MANUFACTURAS DE CUERO NATURAL O CUERO REGENERADO > Artículos para usos técnicos de cuero natural o cuero regenerado,0.0,0.0,0.15,,No,"artículos técnicos, productos de cuero, manufacturas de cuero, cuero regenerado, accesorios de cuero"
4205.00.90.00.00,LAS DEMÁS MANUFACTURAS DE CUERO NATURAL O CUERO REGENERADO > Otras,0.15,0.0,0.15,,No,"artículos de cuero, productos de cuero, manufacturas de cuero, accesorios de cuero, artículos de piel"
4206.00.10.00.00,"MANUFACTURAS DE TRIPA, VEJIGAS O TENDONES > Cuerdas de tripa",0.0,0.0,0.15,,No,"Cuerdas de intestino, Cuerdas naturales, Cuerdas de tendón, Cuerdas de vejiga, Cuerdas de origen animal"
4206.00.90.00.00,"MANUFACTURAS DE TRIPA, VEJIGAS O TENDONES > Otras _______________ 213",0.0,0.0,0.15,,No,"artículos de tripa, productos de vejiga, tendones procesados, manufacturas de origen animal, productos cárnicos especiales"
4301.10.00.00.00,"PELETERÍA EN BRUTO (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS UTILIZABLES EN PELETERÍA), EXCEPTO LAS PIELES EN BRUTO DE LAS PARTIDAS 41.01, 41.02 o 41.03 > De visón, enteras, incluso sin la cabeza, cola o patas",0.0,0.0,0.0,,No,"Pieles de visón, peletería, pieles en bruto, productos de peletería, materias primas de piel"
4301.30.00.00.00,"PELETERÍA EN BRUTO (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS UTILIZABLES EN PELETERÍA), EXCEPTO LAS PIELES EN BRUTO DE LAS PARTIDAS 41.01, 41.02 o 41.03 > De cordero llamadas astracán, Breitschwanz, caracul, persa o similares, de cordero de Indias, de China, de Mongolia o del Tibet, enteras, incluso sin la cabeza, cola o patas",0.0,0.0,0.0,,No,"pieles, cueros, peletería, productos de origen animal, materias primas para peletería"
4301.60.00.00.00,"PELETERÍA EN BRUTO (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS UTILIZABLES EN PELETERÍA), EXCEPTO LAS PIELES EN BRUTO DE LAS PARTIDAS 41.01, 41.02 o 41.03 > De zorro, enteras, incluso sin la cabeza, cola o patas",0.0,0.0,0.0,,No,"Pieles de zorro, peletería, pieles en bruto, productos de peletería, pieles animales"
4301.80.00.00.00,"PELETERÍA EN BRUTO (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS UTILIZABLES EN PELETERÍA), EXCEPTO LAS PIELES EN BRUTO DE LAS PARTIDAS 41.01, 41.02 o 41.03 > Las demás pieles, enteras, incluso sin la cabeza, cola o patas",0.0,0.0,0.0,,No,"Pieles, Cuero, Materia prima, Productos de peletería, Pieles en bruto"
4301.90.00.00.00,"PELETERÍA EN BRUTO (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS UTILIZABLES EN PELETERÍA), EXCEPTO LAS PIELES EN BRUTO DE LAS PARTIDAS 41.01, 41.02 o 41.03 > Cabezas, colas, patas y demás trozos utilizables en peletería 214",0.0,0.0,0.0,,No,"Pieles, Cuero, Materia prima, Productos peleteros, Suministros de peletería"
4302.11.00.00.00,"PELETERÍA CURTIDA O ADOBADA (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS, DESECHOS Y RECORTES), INCLUSO ENSAMBLADA (SIN OTRAS MATERIAS), EXCEPTO LA DE LA PARTIDA > De visón",0.15,0.0,0.15,,No,"pieles, cueros, productos de peletería, pieles curtidas, pieles de visón"
4302.19.00.00.00,"PELETERÍA CURTIDA O ADOBADA (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS, DESECHOS Y RECORTES), INCLUSO ENSAMBLADA (SIN OTRAS MATERIAS), EXCEPTO LA DE LA PARTIDA > Las demás",0.15,0.15,0.15,,No,"pieles, cueros, productos de peletería, desechos de cuero, materiales de curtido"
4302.20.00.00.00,"PELETERÍA CURTIDA O ADOBADA (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS, DESECHOS Y RECORTES), INCLUSO ENSAMBLADA (SIN OTRAS MATERIAS), EXCEPTO LA DE LA PARTIDA > Cabezas, colas, patas y demás trozos, desechos y recortes, sin ensamblar",0.15,0.15,0.15,,No,"pieles, cueros, productos de peletería, desechos de cuero, materiales de curtido"
4302.30.00.00.00,"PELETERÍA CURTIDA O ADOBADA (INCLUIDAS LAS CABEZAS, COLAS, PATAS Y DEMÁS TROZOS, DESECHOS Y RECORTES), INCLUSO ENSAMBLADA (SIN OTRAS MATERIAS), EXCEPTO LA DE LA PARTIDA > Pieles enteras y trozos y recortes de pieles, ensamblados",0.15,0.0,0.15,,No,"pieles, cuero, productos de piel, piel curtida, piel adobada"
4303.10.00.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, Y DEMÁS ARTÍCULOS DE PELETERÍA > Prendas y complementos (accesorios), de vestir",0.15,0.0,0.15,,No,"Ropa, Accesorios, Moda, Vestimenta, Complementos"
4303.90.00.00.00,"PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, Y DEMÁS ARTÍCULOS DE PELETERÍA > Los demás",0.15,0.0,0.15,,No,"Ropa, Accesorios, Moda, Artículos de piel, Complementos de vestir"
4304.00.10.00.00,PELETERÍA FACTICIA O ARTIFICIAL Y ARTÍCULOS DE PELETERÍA FACTICIA O ARTIFICIAL > Sin confeccionar,0.15,0.15,0.15,,No,"piel sintética, cuero artificial, material sintético, artículos de imitación, productos de pelaje artificial"
4304.00.90.00.00,PELETERÍA FACTICIA O ARTIFICIAL Y ARTÍCULOS DE PELETERÍA FACTICIA O ARTIFICIAL > Otros _______________ 215,0.15,0.15,0.15,,No,"piel sintética, cuero artificial, productos de imitación, artículos de moda, textil sintético"
4401.11.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > De coníferas",0.0,0.0,0.0,,No,"Madera, Aserrín, Briquetas, Pellets, Desperdicios"
4401.12.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > Distinta de la de coníferas",0.0,0.0,0.0,,No,"Madera, Combustible, Aserrín, Biocombustible, Desperdicios de madera"
4401.21.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > De coníferas",0.0,0.0,0.0,,No,"Madera, Aserrín, Biocombustible, Pellets, Desperdicios de madera"
4401.22.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > Distinta de la de coníferas",0.0,0.0,0.0,,No,"Madera, Combustible, Aserrín, Biocombustible, Desperdicios de madera"
4401.31.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > “Pellets” de madera 218",0.0,0.0,0.0,,No,"biomasa, combustible, madera, pellets, energía renovable"
4401.32.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > Briquetas de madera",0.0,0.0,0.15,,No,"Biocombustibles, pellets, briquetas, madera compactada, residuos de madera."
4401.39.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > Los demás",0.0,0.0,0.01,,No,"Madera, Combustible, Aserrín, Biocombustible, Desperdicios de madera"
4401.41.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > Aserrín",0.0,0.0,0.15,,No,"Madera, Combustible, Biocombustible, Aserrín, Pellets"
4401.49.00.00.00,"LEÑA; MADERA EN PLAQUITAS O PARTÍCULAS; ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, INCLUSO AGLOMERADOS EN LEÑOS, BRIQUETAS, “PELLETS” O FORMAS SIMILARES > Los demás",0.0,0.0,0.15,,No,"Madera, Aserrín, Biocombustibles, Desperdicios de madera, Pellets"
4402.10.00.00.00,"CARBÓN VEGETAL (COMPRENDIDO EL DE CÁSCARAS O DE HUESOS (CAROZOS) DE FRUTOS), INCLUSO AGLOMERADO > De bambú",0.0,0.0,0.15,,No,"carbón activado, carbón ecológico, carbón de bambú, carbón orgánico, carbón vegetal"
4402.20.00.00.00,"CARBÓN VEGETAL (COMPRENDIDO EL DE CÁSCARAS O DE HUESOS (CAROZOS) DE FRUTOS), INCLUSO AGLOMERADO > De cáscaras o de huesos (carozos) de frutos",0.0,0.0,0.15,,No,"carbón activado, carbón orgánico, carbón de cáscaras, carbón de huesos, carbón vegetal aglomerado"
